#size(cm)    nu(1/s)      Qabs         Qsca         g(cos)
1.585000e-04 3.563018e+13 8.716000e-01 1.353000e-01 2.700000e-01
1.585000e-04 3.774297e+13 4.982000e-01 7.916000e-02 3.010000e-01
1.585000e-04 3.997765e+13 2.756000e-01 1.921000e-01 3.510000e-01
1.585000e-04 4.234956e+13 2.500000e-01 3.852000e-01 4.200000e-01
1.585000e-04 4.485897e+13 2.768000e-01 5.834000e-01 4.940000e-01
1.585000e-04 4.751068e+13 3.077000e-01 8.066000e-01 5.610000e-01
1.585000e-04 5.032607e+13 3.362000e-01 1.087000e+00 6.090000e-01
1.585000e-04 5.331538e+13 3.592000e-01 1.426000e+00 6.260000e-01
1.585000e-04 5.646873e+13 3.680000e-01 1.766000e+00 6.200000e-01
1.585000e-04 5.981493e+13 3.655000e-01 2.033000e+00 6.110000e-01
1.585000e-04 6.335426e+13 3.715000e-01 2.232000e+00 6.170000e-01
1.585000e-04 6.711269e+13 4.054000e-01 2.457000e+00 6.450000e-01
1.585000e-04 7.109139e+13 4.682000e-01 2.798000e+00 6.860000e-01
1.585000e-04 7.530580e+13 5.143000e-01 3.188000e+00 7.140000e-01
1.585000e-04 7.977446e+13 5.051000e-01 3.364000e+00 7.150000e-01
1.585000e-04 8.449617e+13 4.909000e-01 3.326000e+00 6.990000e-01
1.585000e-04 8.949028e+13 5.315000e-01 3.342000e+00 6.880000e-01
1.585000e-04 9.481102e+13 6.149000e-01 3.594000e+00 7.040000e-01
1.585000e-04 1.004330e+14 6.019000e-01 3.626000e+00 7.210000e-01
1.585000e-04 1.063848e+14 5.727000e-01 3.279000e+00 7.080000e-01
1.585000e-04 1.126616e+14 6.487000e-01 3.038000e+00 6.690000e-01
1.585000e-04 1.193441e+14 7.044000e-01 3.050000e+00 6.700000e-01
1.585000e-04 1.264413e+14 6.340000e-01 2.617000e+00 6.590000e-01
1.585000e-04 1.338957e+14 7.132000e-01 2.144000e+00 6.000000e-01
1.585000e-04 1.418800e+14 7.559000e-01 2.025000e+00 5.880000e-01
1.585000e-04 1.502719e+14 6.882000e-01 1.643000e+00 5.440000e-01
1.585000e-04 1.591255e+14 8.326000e-01 1.399000e+00 5.020000e-01
1.585000e-04 1.686122e+14 7.546000e-01 1.377000e+00 5.370000e-01
1.585000e-04 1.785542e+14 8.318000e-01 1.234000e+00 5.370000e-01
1.585000e-04 1.891435e+14 8.037000e-01 1.452000e+00 6.460000e-01
1.585000e-04 2.003960e+14 8.545000e-01 1.513000e+00 7.100000e-01
1.585000e-04 2.121673e+14 8.292000e-01 1.824000e+00 7.690000e-01
1.585000e-04 2.247319e+14 8.278000e-01 1.897000e+00 8.230000e-01
1.585000e-04 2.381195e+14 8.240000e-01 2.006000e+00 8.360000e-01
1.585000e-04 2.521382e+14 8.496000e-01 1.987000e+00 8.390000e-01
1.585000e-04 2.671946e+14 8.307000e-01 1.775000e+00 8.390000e-01
1.585000e-04 2.830902e+14 8.467000e-01 1.545000e+00 8.160000e-01
1.585000e-04 2.997924e+14 8.456000e-01 1.379000e+00 7.980000e-01
1.585000e-04 3.175431e+14 8.616000e-01 1.334000e+00 7.910000e-01
1.585000e-04 3.363541e+14 8.852000e-01 1.407000e+00 8.150000e-01
1.585000e-04 3.563018e+14 9.030000e-01 1.545000e+00 8.400000e-01
1.585000e-04 3.774297e+14 9.144000e-01 1.629000e+00 8.550000e-01
1.585000e-04 3.997765e+14 9.229000e-01 1.567000e+00 8.600000e-01
1.585000e-04 4.234956e+14 9.280000e-01 1.401000e+00 8.570000e-01
1.585000e-04 4.485897e+14 9.286000e-01 1.276000e+00 8.560000e-01
1.585000e-04 4.751068e+14 9.354000e-01 1.297000e+00 8.700000e-01
1.585000e-04 5.032607e+14 9.504000e-01 1.407000e+00 8.880000e-01
1.585000e-04 5.331538e+14 9.493000e-01 1.420000e+00 8.910000e-01
1.585000e-04 5.646873e+14 9.584000e-01 1.287000e+00 8.850000e-01
1.585000e-04 5.981493e+14 9.581000e-01 1.239000e+00 8.850000e-01
1.585000e-04 6.335426e+14 9.726000e-01 1.315000e+00 8.990000e-01
1.585000e-04 6.711269e+14 9.755000e-01 1.311000e+00 9.050000e-01
1.585000e-04 7.109139e+14 9.754000e-01 1.216000e+00 9.010000e-01
1.585000e-04 7.530580e+14 9.775000e-01 1.250000e+00 9.070000e-01
1.585000e-04 7.977446e+14 9.799000e-01 1.266000e+00 9.120000e-01
1.585000e-04 8.449617e+14 9.781000e-01 1.201000e+00 9.090000e-01
1.585000e-04 8.949028e+14 9.786000e-01 1.247000e+00 9.150000e-01
1.585000e-04 9.481102e+14 9.760000e-01 1.199000e+00 9.130000e-01
1.585000e-04 1.004330e+15 9.746000e-01 1.229000e+00 9.170000e-01
1.585000e-04 1.063848e+15 9.718000e-01 1.192000e+00 9.150000e-01
1.585000e-04 1.126616e+15 9.689000e-01 1.213000e+00 9.170000e-01
1.585000e-04 1.193441e+15 9.640000e-01 1.209000e+00 9.160000e-01
1.585000e-04 1.264413e+15 9.562000e-01 1.201000e+00 9.130000e-01
1.585000e-04 1.338957e+15 9.526000e-01 1.202000e+00 9.120000e-01
1.585000e-04 1.418800e+15 9.501000e-01 1.200000e+00 9.100000e-01
1.585000e-04 1.502719e+15 9.408000e-01 1.201000e+00 9.060000e-01
1.585000e-04 1.591255e+15 9.294000e-01 1.208000e+00 9.000000e-01
1.585000e-04 1.686122e+15 9.172000e-01 1.215000e+00 8.940000e-01
1.585000e-04 1.785542e+15 9.038000e-01 1.224000e+00 8.860000e-01
1.585000e-04 1.891435e+15 8.851000e-01 1.238000e+00 8.740000e-01
1.585000e-04 2.003960e+15 8.567000e-01 1.266000e+00 8.550000e-01
1.585000e-04 2.121673e+15 8.696000e-01 1.250000e+00 8.700000e-01
1.585000e-04 2.247319e+15 8.750000e-01 1.239000e+00 8.760000e-01
1.585000e-04 2.381195e+15 8.714000e-01 1.238000e+00 8.760000e-01
1.585000e-04 2.521382e+15 8.588000e-01 1.248000e+00 8.700000e-01
1.585000e-04 2.671946e+15 8.544000e-01 1.249000e+00 8.700000e-01
1.585000e-04 2.830902e+15 8.354000e-01 1.266000e+00 8.590000e-01
1.585000e-04 2.997924e+15 8.238000e-01 1.273000e+00 8.560000e-01
1.585000e-04 3.175431e+15 8.168000e-01 1.276000e+00 8.560000e-01
1.585000e-04 3.363541e+15 8.199000e-01 1.267000e+00 8.640000e-01
1.585000e-04 3.563018e+15 8.149000e-01 1.269000e+00 8.620000e-01
1.585000e-04 3.774297e+15 7.962000e-01 1.284000e+00 8.540000e-01
1.585000e-04 3.997765e+15 7.740000e-01 1.302000e+00 8.460000e-01
1.585000e-04 4.234956e+15 7.565000e-01 1.315000e+00 8.410000e-01
1.585000e-04 4.485897e+15 7.351000e-01 1.331000e+00 8.360000e-01
1.585000e-04 4.751068e+15 7.139000e-01 1.346000e+00 8.340000e-01
1.585000e-04 5.032607e+15 7.368000e-01 1.316000e+00 8.630000e-01
1.585000e-04 5.331538e+15 8.142000e-01 1.233000e+00 9.130000e-01
1.585000e-04 5.646873e+15 8.445000e-01 1.199000e+00 9.310000e-01
1.585000e-04 5.981493e+15 8.637000e-01 1.177000e+00 9.420000e-01
1.585000e-04 6.335426e+15 8.767000e-01 1.162000e+00 9.500000e-01
1.585000e-04 6.711269e+15 8.863000e-01 1.150000e+00 9.560000e-01
1.585000e-04 7.109139e+15 8.937000e-01 1.140000e+00 9.610000e-01
1.585000e-04 7.530580e+15 8.997000e-01 1.132000e+00 9.640000e-01
1.585000e-04 7.977446e+15 9.049000e-01 1.125000e+00 9.680000e-01
1.585000e-04 8.449617e+15 9.094000e-01 1.119000e+00 9.710000e-01
1.585000e-04 8.949028e+15 9.136000e-01 1.113000e+00 9.740000e-01
1.585000e-04 9.481102e+15 9.176000e-01 1.107000e+00 9.760000e-01
1.585000e-04 1.004330e+16 9.214000e-01 1.102000e+00 9.790000e-01
1.585000e-04 1.063848e+16 9.252000e-01 1.096000e+00 9.810000e-01
1.585000e-04 1.126616e+16 9.291000e-01 1.091000e+00 9.830000e-01
1.585000e-04 1.193441e+16 9.331000e-01 1.085000e+00 9.850000e-01
1.585000e-04 1.264413e+16 9.378000e-01 1.079000e+00 9.870000e-01
1.585000e-04 1.338957e+16 9.430000e-01 1.073000e+00 9.890000e-01
1.585000e-04 1.418800e+16 9.466000e-01 1.068000e+00 9.900000e-01
1.585000e-04 1.502719e+16 9.515000e-01 1.061000e+00 9.920000e-01
1.585000e-04 1.591255e+16 9.568000e-01 1.055000e+00 9.930000e-01
1.585000e-04 1.686122e+16 9.568000e-01 1.054000e+00 9.940000e-01
1.585000e-04 1.785542e+16 9.588000e-01 1.051000e+00 9.940000e-01
1.585000e-04 1.891435e+16 9.611000e-01 1.048000e+00 9.950000e-01
1.585000e-04 2.003960e+16 9.635000e-01 1.045000e+00 9.960000e-01
1.585000e-04 2.121673e+16 9.661000e-01 1.041000e+00 9.960000e-01
1.585000e-04 2.247319e+16 9.702000e-01 1.036000e+00 9.970000e-01
1.585000e-04 2.381195e+16 9.715000e-01 1.034000e+00 9.970000e-01
1.585000e-04 2.521382e+16 9.723000e-01 1.033000e+00 9.980000e-01
1.585000e-04 2.671946e+16 9.751000e-01 1.029000e+00 9.980000e-01
1.585000e-04 2.830902e+16 9.825000e-01 1.022000e+00 9.990000e-01
1.585000e-04 2.997924e+16 9.784000e-01 1.025000e+00 9.980000e-01
1.585000e-04 3.175431e+16 9.790000e-01 1.021000e+00 9.990000e-01
1.585000e-04 3.363541e+16 9.798000e-01 1.020000e+00 9.990000e-01
1.585000e-04 3.563018e+16 9.807000e-01 1.019000e+00 9.990000e-01
1.585000e-04 3.774297e+16 9.818000e-01 1.018000e+00 9.990000e-01
1.585000e-04 3.997765e+16 9.832000e-01 1.017000e+00 9.990000e-01
1.585000e-04 4.234956e+16 9.842000e-01 1.016000e+00 9.990000e-01
1.585000e-04 4.485897e+16 9.847000e-01 1.015000e+00 9.990000e-01
1.585000e-04 4.751068e+16 9.853000e-01 1.015000e+00 9.990000e-01
1.585000e-04 5.032607e+16 9.858000e-01 1.014000e+00 1.000000e+00
1.585000e-04 5.331538e+16 9.862000e-01 1.014000e+00 1.000000e+00
1.585000e-04 5.646873e+16 9.865000e-01 1.014000e+00 1.000000e+00
1.585000e-04 5.981493e+16 9.865000e-01 1.014000e+00 1.000000e+00
1.585000e-04 6.335426e+16 9.862000e-01 1.014000e+00 1.000000e+00
1.585000e-04 6.711269e+16 9.857000e-01 1.014000e+00 1.000000e+00
1.585000e-04 7.109139e+16 9.849000e-01 1.015000e+00 1.000000e+00
1.585000e-04 7.530580e+16 9.838000e-01 1.016000e+00 1.000000e+00
1.585000e-04 7.977446e+16 9.822000e-01 1.018000e+00 9.990000e-01
1.585000e-04 8.449617e+16 9.802000e-01 1.020000e+00 9.990000e-01
1.585000e-04 8.949028e+16 9.774000e-01 1.023000e+00 9.990000e-01
1.585000e-04 9.481102e+16 9.738000e-01 1.026000e+00 9.990000e-01
1.585000e-04 1.004330e+17 9.691000e-01 1.031000e+00 9.990000e-01
1.585000e-04 1.063848e+17 9.627000e-01 1.037000e+00 1.000000e+00
1.585000e-04 1.126616e+17 9.538000e-01 1.046000e+00 1.000000e+00
1.585000e-04 1.193441e+17 9.425000e-01 1.057000e+00 1.000000e+00
1.585000e-04 1.264413e+17 9.282000e-01 1.071000e+00 1.000000e+00
1.585000e-04 1.338957e+17 9.850000e-01 1.015000e+00 1.000000e+00
1.585000e-04 1.418800e+17 9.817000e-01 1.018000e+00 1.000000e+00
1.585000e-04 1.502719e+17 9.775000e-01 1.022000e+00 1.000000e+00
1.585000e-04 1.591255e+17 9.719000e-01 1.028000e+00 1.000000e+00
1.585000e-04 1.686122e+17 9.643000e-01 1.035000e+00 1.000000e+00
1.585000e-04 1.785542e+17 9.544000e-01 1.044000e+00 1.000000e+00
1.585000e-04 1.891435e+17 9.814000e-01 1.018000e+00 1.000000e+00
1.585000e-04 2.003960e+17 9.760000e-01 1.023000e+00 1.000000e+00
1.585000e-04 2.121673e+17 9.747000e-01 1.025000e+00 1.000000e+00
1.585000e-04 2.247319e+17 9.675000e-01 1.032000e+00 1.000000e+00
1.585000e-04 2.381195e+17 9.579000e-01 1.041000e+00 1.000000e+00
1.585000e-04 2.521382e+17 9.454000e-01 1.053000e+00 1.000000e+00
1.585000e-04 2.671946e+17 9.286000e-01 1.070000e+00 1.000000e+00
1.585000e-04 2.830902e+17 9.071000e-01 1.091000e+00 1.000000e+00
1.585000e-04 2.997924e+17 8.799000e-01 1.118000e+00 1.000000e+00

2.512000e-04 2.997924e+11 3.445000e-04 1.007000e-07 1.260000e-04
2.512000e-04 3.175431e+11 3.866000e-04 1.268000e-07 1.420000e-04
2.512000e-04 3.363541e+11 4.339000e-04 1.597000e-07 1.590000e-04
2.512000e-04 3.563018e+11 4.870000e-04 2.010000e-07 1.780000e-04
2.512000e-04 3.774297e+11 5.465000e-04 2.531000e-07 2.000000e-04
2.512000e-04 3.997765e+11 6.134000e-04 3.186000e-07 2.240000e-04
2.512000e-04 4.234956e+11 6.884000e-04 4.011000e-07 2.520000e-04
2.512000e-04 4.485897e+11 7.726000e-04 5.050000e-07 2.820000e-04
2.512000e-04 4.751068e+11 8.672000e-04 6.359000e-07 3.170000e-04
2.512000e-04 5.032607e+11 9.733000e-04 8.006000e-07 3.550000e-04
2.512000e-04 5.331538e+11 1.093000e-03 1.008000e-06 3.990000e-04
2.512000e-04 5.646873e+11 1.226000e-03 1.269000e-06 4.470000e-04
2.512000e-04 5.981493e+11 1.377000e-03 1.598000e-06 5.020000e-04
2.512000e-04 6.335426e+11 1.546000e-03 2.012000e-06 5.630000e-04
2.512000e-04 6.711269e+11 1.736000e-03 2.533000e-06 6.310000e-04
2.512000e-04 7.109139e+11 1.949000e-03 3.190000e-06 7.080000e-04
2.512000e-04 7.530580e+11 2.189000e-03 4.017000e-06 7.940000e-04
2.512000e-04 7.977446e+11 2.458000e-03 5.058000e-06 8.910000e-04
2.512000e-04 8.449617e+11 2.761000e-03 6.370000e-06 1.000000e-03
2.512000e-04 8.949028e+11 3.103000e-03 8.021000e-06 1.120000e-03
2.512000e-04 9.481102e+11 3.487000e-03 1.010000e-05 1.260000e-03
2.512000e-04 1.004330e+12 3.919000e-03 1.272000e-05 1.410000e-03
2.512000e-04 1.063848e+12 4.405000e-03 1.602000e-05 1.580000e-03
2.512000e-04 1.126616e+12 4.952000e-03 2.018000e-05 1.770000e-03
2.512000e-04 1.193441e+12 5.568000e-03 2.542000e-05 1.990000e-03
2.512000e-04 1.264413e+12 6.264000e-03 3.202000e-05 2.230000e-03
2.512000e-04 1.338957e+12 7.050000e-03 4.033000e-05 2.500000e-03
2.512000e-04 1.418800e+12 7.937000e-03 5.080000e-05 2.800000e-03
2.512000e-04 1.502719e+12 8.938000e-03 6.400000e-05 3.140000e-03
2.512000e-04 1.591255e+12 1.007000e-02 8.065000e-05 3.510000e-03
2.512000e-04 1.686122e+12 1.134000e-02 1.016000e-04 3.940000e-03
2.512000e-04 1.785542e+12 1.279000e-02 1.281000e-04 4.410000e-03
2.512000e-04 1.891435e+12 1.443000e-02 1.615000e-04 4.940000e-03
2.512000e-04 2.003960e+12 1.629000e-02 2.035000e-04 5.530000e-03
2.512000e-04 2.121673e+12 1.841000e-02 2.566000e-04 6.180000e-03
2.512000e-04 2.247319e+12 2.082000e-02 3.236000e-04 6.920000e-03
2.512000e-04 2.381195e+12 2.355000e-02 4.082000e-04 7.730000e-03
2.512000e-04 2.521382e+12 2.668000e-02 5.150000e-04 8.640000e-03
2.512000e-04 2.671946e+12 3.023000e-02 6.499000e-04 9.650000e-03
2.512000e-04 2.830902e+12 3.433000e-02 8.202000e-04 1.080000e-02
2.512000e-04 2.997924e+12 3.901000e-02 1.036000e-03 1.200000e-02
2.512000e-04 3.175431e+12 4.440000e-02 1.308000e-03 1.340000e-02
2.512000e-04 3.363541e+12 5.060000e-02 1.652000e-03 1.490000e-02
2.512000e-04 3.563018e+12 5.774000e-02 2.087000e-03 1.650000e-02
2.512000e-04 3.774297e+12 6.600000e-02 2.638000e-03 1.830000e-02
2.512000e-04 3.997765e+12 7.550000e-02 3.336000e-03 2.030000e-02
2.512000e-04 4.234956e+12 8.655000e-02 4.218000e-03 2.240000e-02
2.512000e-04 4.485897e+12 9.938000e-02 5.336000e-03 2.470000e-02
2.512000e-04 4.751068e+12 1.142000e-01 6.752000e-03 2.710000e-02
2.512000e-04 5.032607e+12 1.314000e-01 8.545000e-03 2.970000e-02
2.512000e-04 5.331538e+12 1.513000e-01 1.082000e-02 3.240000e-02
2.512000e-04 5.646873e+12 1.743000e-01 1.369000e-02 3.530000e-02
2.512000e-04 5.981493e+12 2.007000e-01 1.733000e-02 3.840000e-02
2.512000e-04 6.335426e+12 2.313000e-01 2.194000e-02 4.150000e-02
2.512000e-04 6.711269e+12 2.665000e-01 2.776000e-02 4.480000e-02
2.512000e-04 7.109139e+12 3.070000e-01 3.513000e-02 4.820000e-02
2.512000e-04 7.530580e+12 3.527000e-01 4.434000e-02 5.180000e-02
2.512000e-04 7.977446e+12 4.046000e-01 5.594000e-02 5.560000e-02
2.512000e-04 8.449617e+12 4.627000e-01 7.078000e-02 5.980000e-02
2.512000e-04 8.949028e+12 5.299000e-01 8.950000e-02 6.420000e-02
2.512000e-04 9.481102e+12 6.088000e-01 1.129000e-01 6.840000e-02
2.512000e-04 1.004330e+13 6.986000e-01 1.418000e-01 7.280000e-02
2.512000e-04 1.063848e+13 7.967000e-01 1.767000e-01 7.770000e-02
2.512000e-04 1.126616e+13 9.058000e-01 2.189000e-01 8.290000e-02
2.512000e-04 1.193441e+13 1.025000e+00 2.695000e-01 8.840000e-02
2.512000e-04 1.264413e+13 1.145000e+00 3.247000e-01 9.530000e-02
2.512000e-04 1.338957e+13 1.267000e+00 3.860000e-01 1.030000e-01
2.512000e-04 1.418800e+13 1.378000e+00 4.433000e-01 1.120000e-01
2.512000e-04 1.502719e+13 1.474000e+00 4.912000e-01 1.230000e-01
2.512000e-04 1.591255e+13 1.500000e+00 4.937000e-01 1.390000e-01
2.512000e-04 1.686122e+13 1.435000e+00 4.670000e-01 1.610000e-01
2.512000e-04 1.785542e+13 1.325000e+00 4.547000e-01 1.910000e-01
2.512000e-04 1.891435e+13 1.221000e+00 4.949000e-01 2.290000e-01
2.512000e-04 2.003960e+13 1.177000e+00 6.235000e-01 2.780000e-01
2.512000e-04 2.121673e+13 1.278000e+00 8.997000e-01 3.430000e-01
2.512000e-04 2.247319e+13 1.549000e+00 1.186000e+00 3.740000e-01
2.512000e-04 2.381195e+13 1.642000e+00 1.253000e+00 3.750000e-01
2.512000e-04 2.521382e+13 1.646000e+00 1.213000e+00 3.880000e-01
2.512000e-04 2.671946e+13 1.642000e+00 1.149000e+00 4.210000e-01
2.512000e-04 2.830902e+13 1.649000e+00 1.079000e+00 4.610000e-01
2.512000e-04 2.997924e+13 1.622000e+00 9.426000e-01 5.060000e-01
2.512000e-04 3.175431e+13 1.534000e+00 7.876000e-01 5.410000e-01
2.512000e-04 3.363541e+13 1.290000e+00 4.932000e-01 5.760000e-01
2.512000e-04 3.563018e+13 1.070000e+00 3.110000e-01 6.230000e-01
2.512000e-04 3.774297e+13 7.150000e-01 2.142000e-01 6.700000e-01
2.512000e-04 3.997765e+13 4.645000e-01 5.876000e-01 6.970000e-01
2.512000e-04 4.234956e+13 4.364000e-01 1.184000e+00 6.840000e-01
2.512000e-04 4.485897e+13 4.704000e-01 1.642000e+00 6.930000e-01
2.512000e-04 4.751068e+13 5.221000e-01 2.077000e+00 7.240000e-01
2.512000e-04 5.032607e+13 5.583000e-01 2.552000e+00 7.470000e-01
2.512000e-04 5.331538e+13 5.518000e-01 2.880000e+00 7.440000e-01
2.512000e-04 5.646873e+13 5.532000e-01 3.022000e+00 7.300000e-01
2.512000e-04 5.981493e+13 6.165000e-01 3.224000e+00 7.290000e-01
2.512000e-04 6.335426e+13 6.621000e-01 3.462000e+00 7.440000e-01
2.512000e-04 6.711269e+13 6.335000e-01 3.314000e+00 7.410000e-01
2.512000e-04 7.109139e+13 6.777000e-01 3.044000e+00 7.140000e-01
2.512000e-04 7.530580e+13 7.732000e-01 3.035000e+00 7.020000e-01
2.512000e-04 7.977446e+13 7.106000e-01 2.727000e+00 6.940000e-01
2.512000e-04 8.449617e+13 7.514000e-01 2.233000e+00 6.500000e-01
2.512000e-04 8.949028e+13 8.402000e-01 2.072000e+00 6.290000e-01
2.512000e-04 9.481102e+13 7.526000e-01 1.719000e+00 5.880000e-01
2.512000e-04 1.004330e+14 8.746000e-01 1.403000e+00 5.330000e-01
2.512000e-04 1.063848e+14 8.178000e-01 1.358000e+00 5.610000e-01
2.512000e-04 1.126616e+14 8.633000e-01 1.195000e+00 5.500000e-01
2.512000e-04 1.193441e+14 8.521000e-01 1.378000e+00 6.490000e-01
2.512000e-04 1.264413e+14 8.874000e-01 1.444000e+00 7.130000e-01
2.512000e-04 1.338957e+14 8.688000e-01 1.748000e+00 7.710000e-01
2.512000e-04 1.418800e+14 8.696000e-01 1.835000e+00 8.270000e-01
2.512000e-04 1.502719e+14 8.569000e-01 1.960000e+00 8.390000e-01
2.512000e-04 1.591255e+14 8.750000e-01 1.947000e+00 8.450000e-01
2.512000e-04 1.686122e+14 8.566000e-01 1.753000e+00 8.430000e-01
2.512000e-04 1.785542e+14 8.676000e-01 1.533000e+00 8.210000e-01
2.512000e-04 1.891435e+14 8.660000e-01 1.370000e+00 8.040000e-01
2.512000e-04 2.003960e+14 8.791000e-01 1.322000e+00 7.960000e-01
2.512000e-04 2.121673e+14 8.994000e-01 1.392000e+00 8.180000e-01
2.512000e-04 2.247319e+14 9.147000e-01 1.528000e+00 8.430000e-01
2.512000e-04 2.381195e+14 9.245000e-01 1.613000e+00 8.570000e-01
2.512000e-04 2.521382e+14 9.327000e-01 1.556000e+00 8.620000e-01
2.512000e-04 2.671946e+14 9.376000e-01 1.395000e+00 8.600000e-01
2.512000e-04 2.830902e+14 9.382000e-01 1.272000e+00 8.590000e-01
2.512000e-04 2.997924e+14 9.428000e-01 1.285000e+00 8.710000e-01
2.512000e-04 3.175431e+14 9.568000e-01 1.388000e+00 8.890000e-01
2.512000e-04 3.363541e+14 9.590000e-01 1.417000e+00 8.940000e-01
2.512000e-04 3.563018e+14 9.623000e-01 1.299000e+00 8.890000e-01
2.512000e-04 3.774297e+14 9.666000e-01 1.230000e+00 8.870000e-01
2.512000e-04 3.997765e+14 9.778000e-01 1.285000e+00 8.990000e-01
2.512000e-04 4.234956e+14 9.768000e-01 1.318000e+00 9.070000e-01
2.512000e-04 4.485897e+14 9.776000e-01 1.235000e+00 9.050000e-01
2.512000e-04 4.751068e+14 9.801000e-01 1.217000e+00 9.080000e-01
2.512000e-04 5.032607e+14 9.816000e-01 1.270000e+00 9.140000e-01
2.512000e-04 5.331538e+14 9.849000e-01 1.215000e+00 9.140000e-01
2.512000e-04 5.646873e+14 9.855000e-01 1.206000e+00 9.170000e-01
2.512000e-04 5.981493e+14 9.840000e-01 1.230000e+00 9.200000e-01
2.512000e-04 6.335426e+14 9.830000e-01 1.186000e+00 9.190000e-01
2.512000e-04 6.711269e+14 9.819000e-01 1.214000e+00 9.230000e-01
2.512000e-04 7.109139e+14 9.798000e-01 1.181000e+00 9.220000e-01
2.512000e-04 7.530580e+14 9.769000e-01 1.201000e+00 9.250000e-01
2.512000e-04 7.977446e+14 9.741000e-01 1.178000e+00 9.240000e-01
2.512000e-04 8.449617e+14 9.705000e-01 1.188000e+00 9.250000e-01
2.512000e-04 8.949028e+14 9.667000e-01 1.186000e+00 9.250000e-01
2.512000e-04 9.481102e+14 9.628000e-01 1.177000e+00 9.240000e-01
2.512000e-04 1.004330e+15 9.583000e-01 1.176000e+00 9.240000e-01
2.512000e-04 1.063848e+15 9.536000e-01 1.178000e+00 9.230000e-01
2.512000e-04 1.126616e+15 9.485000e-01 1.178000e+00 9.220000e-01
2.512000e-04 1.193441e+15 9.430000e-01 1.178000e+00 9.200000e-01
2.512000e-04 1.264413e+15 9.365000e-01 1.183000e+00 9.180000e-01
2.512000e-04 1.338957e+15 9.295000e-01 1.183000e+00 9.150000e-01
2.512000e-04 1.418800e+15 9.217000e-01 1.188000e+00 9.110000e-01
2.512000e-04 1.502719e+15 9.132000e-01 1.192000e+00 9.070000e-01
2.512000e-04 1.591255e+15 9.032000e-01 1.198000e+00 9.010000e-01
2.512000e-04 1.686122e+15 8.924000e-01 1.206000e+00 8.950000e-01
2.512000e-04 1.785542e+15 8.802000e-01 1.214000e+00 8.870000e-01
2.512000e-04 1.891435e+15 8.628000e-01 1.229000e+00 8.750000e-01
2.512000e-04 2.003960e+15 8.351000e-01 1.256000e+00 8.550000e-01
2.512000e-04 2.121673e+15 8.485000e-01 1.240000e+00 8.700000e-01
2.512000e-04 2.247319e+15 8.549000e-01 1.229000e+00 8.770000e-01
2.512000e-04 2.381195e+15 8.521000e-01 1.229000e+00 8.760000e-01
2.512000e-04 2.521382e+15 8.404000e-01 1.239000e+00 8.700000e-01
2.512000e-04 2.671946e+15 8.369000e-01 1.239000e+00 8.700000e-01
2.512000e-04 2.830902e+15 8.186000e-01 1.256000e+00 8.590000e-01
2.512000e-04 2.997924e+15 8.081000e-01 1.263000e+00 8.560000e-01
2.512000e-04 3.175431e+15 8.022000e-01 1.266000e+00 8.560000e-01
2.512000e-04 3.363541e+15 8.067000e-01 1.257000e+00 8.640000e-01
2.512000e-04 3.563018e+15 8.024000e-01 1.259000e+00 8.620000e-01
2.512000e-04 3.774297e+15 7.848000e-01 1.274000e+00 8.540000e-01
2.512000e-04 3.997765e+15 7.641000e-01 1.292000e+00 8.450000e-01
2.512000e-04 4.234956e+15 7.479000e-01 1.305000e+00 8.410000e-01
2.512000e-04 4.485897e+15 7.281000e-01 1.321000e+00 8.350000e-01
2.512000e-04 4.751068e+15 7.087000e-01 1.337000e+00 8.330000e-01
2.512000e-04 5.032607e+15 7.332000e-01 1.307000e+00 8.620000e-01
2.512000e-04 5.331538e+15 8.106000e-01 1.226000e+00 9.120000e-01
2.512000e-04 5.646873e+15 8.409000e-01 1.193000e+00 9.310000e-01
2.512000e-04 5.981493e+15 8.602000e-01 1.172000e+00 9.420000e-01
2.512000e-04 6.335426e+15 8.734000e-01 1.157000e+00 9.500000e-01
2.512000e-04 6.711269e+15 8.831000e-01 1.145000e+00 9.560000e-01
2.512000e-04 7.109139e+15 8.908000e-01 1.136000e+00 9.610000e-01
2.512000e-04 7.530580e+15 8.970000e-01 1.129000e+00 9.650000e-01
2.512000e-04 7.977446e+15 9.024000e-01 1.122000e+00 9.680000e-01
2.512000e-04 8.449617e+15 9.072000e-01 1.116000e+00 9.710000e-01
2.512000e-04 8.949028e+15 9.117000e-01 1.110000e+00 9.740000e-01
2.512000e-04 9.481102e+15 9.159000e-01 1.104000e+00 9.770000e-01
2.512000e-04 1.004330e+16 9.200000e-01 1.099000e+00 9.790000e-01
2.512000e-04 1.063848e+16 9.239000e-01 1.094000e+00 9.810000e-01
2.512000e-04 1.126616e+16 9.280000e-01 1.089000e+00 9.830000e-01
2.512000e-04 1.193441e+16 9.323000e-01 1.083000e+00 9.850000e-01
2.512000e-04 1.264413e+16 9.371000e-01 1.077000e+00 9.870000e-01
2.512000e-04 1.338957e+16 9.424000e-01 1.071000e+00 9.890000e-01
2.512000e-04 1.418800e+16 9.462000e-01 1.066000e+00 9.910000e-01
2.512000e-04 1.502719e+16 9.511000e-01 1.060000e+00 9.920000e-01
2.512000e-04 1.591255e+16 9.563000e-01 1.055000e+00 9.930000e-01
2.512000e-04 1.686122e+16 9.566000e-01 1.054000e+00 9.940000e-01
