E + GRAIN0 -> GRAIN-
SIH2+ + S -> HSIS+ + H
SIH2+ + O2 -> HSIO+ + OH
SINC+ + O -> SIN+ + CO
SO2+ + CO -> SO+ + CO2
SO2+ + H2 -> HSO2+ + H
SO2+ + O2 -> O2+ + SO2
C2H2+ + C -> C2H2 + C+
C2H2+ + C -> C3+ + H2
C2H2+ + C -> C3H+ + H
C2H2+ + FE -> FE+ + C2H2
C2H2+ + MG -> MG+ + C2H2
C2H2+ + N -> CH+ + HCN
C2H2+ + N -> C2N+ + H2
C2H2+ + N -> C2NH+ + H
C2H2+ + NA -> NA+ + C2H2
C2H2+ + O -> HCO+ + CH
C2H2+ + O -> HOC+ + CH
C2H2+ + O -> C2HO+ + H
C2H2+ + P -> PC2H+ + H
C2H2+ + SI -> SI+ + C2H2
C2H2+ + SI -> SIC2+ + H2
C2H2+ + SI -> SIC2H+ + H
C2H2+ + CH -> C3H2+ + H
C2H2+ + CH -> H2C3+ + H
C2H2+ + CN -> C3HN+ + H
C2H2+ + NH -> C2H2N+ + H
C2H2+ + NO -> NO+ + C2H2
C2H2+ + OH -> C2H2O+ + H
C2H2+ + O2 -> HCO+ + HCO
C2H2+ + C2H -> C4H2+ + H
C2H2+ + CH2 -> C3H3+ + H
C2H2+ + CH2 -> H3C3+ + H
C2H2+ + H2S -> H2S+ + C2H2
C2H2+ + H2S -> C2H3+ + HS
C2H2+ + HCN -> C3H2N+ + H
C2H2+ + HCO -> HCO+ + C2H2
C2H2+ + HCO -> C2H3+ + CO
C2H2+ + HNC -> HCNH+ + C2H
C2H2+ + HNC -> C3H2N+ + H
C2H2+ + NH2 -> NH3+ + C2H
C2H2+ + NH2 -> C2H3N+ + H
C2H2+ + C2H2 -> C4H2+ + H2
C2H2+ + C2H2 -> C4H3+ + H
C2H2+ + C3H -> C5H+ + H2
C2H2+ + HC3 -> C5H+ + H2
C2H2+ + C3H -> C5H2+ + H
C2H2+ + HC3 -> C5H2+ + H
C2H2+ + H2CO -> H2CO+ + C2H2
C2H2+ + NH3 -> NH3+ + C2H2
C2H2+ + NH3 -> NH4+ + C2H
C2H2+ + C2H3 -> C2H3+ + C2H2
C2H2+ + C2H3 -> C3H3+ + CH2
C2H2+ + C2H3 -> H3C3+ + CH2
C2H2+ + C2H3 -> C4H3+ + H2
C2H2+ + C3H2 -> C5H2+ + H2
C2H2+ + H2C3 -> C5H2+ + H2
C2H2+ + C3H2 -> C5H3+ + H
C2H2+ + H2C3 -> C5H3+ + H
C2H2+ + C4H -> C6H+ + H2
C2H2+ + C4H -> C6H2+ + H
C2H2+ + CH4 -> C3H4+ + H2
C2H2+ + CH4 -> C3H5+ + H
C2H2+ + C2H4 -> C2H4+ + C2H2
C2H2+ + C2H4 -> C3H3+ + CH3
C2H2+ + C2H4 -> H3C3+ + CH3
C2H2+ + C2H4 -> C4H5+ + H
C2H2+ + C3H3 -> C3H3+ + C2H2
C2H2+ + C3H3 -> H3C3+ + C2H2
C2H2+ + C3H3 -> C5H3+ + H2
C2H2+ + C3H3 -> C5H4+ + H
C2H2+ + C4H2 -> C4H2+ + C2H2
C2H2+ + C4H2 -> C6H2+ + H2
C2H2+ + C4H2 -> C6H3+ + H
C2H2+ + C5H -> C7H+ + H2
C2H2+ + C5H -> C7H2+ + H
C2H2+ + C3H4 -> C3H4+ + C2H2
C2H2+ + C3H4 -> C5H4+ + H2
C2H2+ + C3H4 -> C5H5+ + H
C2H2+ + C5H2 -> C5H2+ + C2H2
C2H2+ + C5H2 -> C7H2+ + H2
C2H2+ + C5H2 -> C7H3+ + H
C2H2+ + C6H -> C8H+ + H2
C2H2+ + C6H -> C8H2+ + H
C2H2+ + C6H2 -> C6H2+ + C2H2
C2H2+ + C6H2 -> C8H2+ + H2
C2H2+ + C6H2 -> C8H3+ + H
C2H2+ + C7H -> C9H+ + H2
C2H2+ + C7H -> C9H2+ + H
C2H2+ + C7H2 -> C7H2+ + C2H2
C2H2+ + C7H2 -> C9H2+ + H2
C2H2+ + C7H2 -> C9H3+ + H
C3H+ + SI -> SIC3+ + H
C3H+ + H2 -> C3H2+ + H
C3H+ + NO -> NO+ + C3H
C3H+ + NO -> NO+ + HC3
C3H+ + NO -> C2NH+ + CO
C3H+ + O2 -> HCO+ + CCO
C3H+ + O2 -> C2HO+ + CO
C3H+ + O2 -> HC3O+ + O
C3H+ + CO2 -> HC3O+ + CO
C3H+ + H2O -> HCO+ + C2H2
C3H+ + H2O -> C2H3+ + CO
C3H+ + H2O -> HC3O+ + H2
C3H+ + H2S -> HCS+ + C2H2
C3H+ + H2S -> C2H3+ + CS
C3H+ + H2S -> HC3S+ + H2
C3H+ + OCS -> CS+ + C3O + H
C3H+ + OCS -> HC3O+ + CS
C3H+ + OCS -> HC3S+ + CO
C3H+ + C2H2 -> C5H2+ + H
C3H+ + NH3 -> H2NC+ + C2H2
C3H+ + NH3 -> NH3+ + C3H
C3H+ + NH3 -> NH3+ + HC3
C3H+ + NH3 -> NH4+ + C3
C3H+ + CH4 -> C2H3+ + C2H2
C3H+ + CH4 -> C4H3+ + H2
C3H+ + C2H4 -> C3H3+ + C2H2
C3H+ + C2H4 -> H3C3+ + C2H2
C3H+ + C2H4 -> C5H3+ + H2
C3H+ + C4H2 -> C5H+ + C2H2
C3H+ + C4H2 -> C5H2+ + C2H
C3N+ + H2 -> C3HN+ + H
C4+ + H2 -> C4H+ + H
CH2SI+ + C -> SI+ + C2H2
CH2SI+ + C -> SIC2+ + H2
CH2SI+ + C -> SIC2H+ + H
CH2SI+ + N -> SI+ + HCN + H
CH2SI+ + O -> SI+ + H2CO
CH2SI+ + O -> HCO+ + SIH
CH2SI+ + S -> SI+ + H2CS
CH3+ + C -> C2H+ + H2
CH3+ + C -> C2H2+ + H
CH3+ + FE -> FE+ + CH3
CH3+ + MG -> MG+ + CH3
CH3+ + N -> HCN+ + H2
CH3+ + N -> H2NC+ + H
CH3+ + NA -> NA+ + CH3
CH3+ + O -> HOC+ + H2
CH3+ + O -> HCO+ + H2
CH3+ + O -> H2CO+ + H
CH3+ + P -> PCH2+ + H
CH3+ + S -> HCS+ + H2
CH3+ + SI -> SI+ + CH3
CH3+ + SI -> CHSI+ + H2
CH3+ + SI -> CH2SI+ + H
CH3+ + C2 -> C3H+ + H2
CH3+ + CH -> C2H2+ + H2
CH3+ + CN -> C2H2N+ + H
CH3+ + HCL -> H2CCL+ + H2
CH3+ + HS -> H2CS+ + H2
CH3+ + NH -> HCNH+ + H2
CH3+ + NO -> NO+ + CH3
CH3+ + O2 -> H3CO+ + O
CH3+ + OH -> H2CO+ + H2
CH3+ + SIH -> CH2SI+ + H2
CH3+ + SO -> HOCS+ + H2
CH3+ + C2H -> C3H2+ + H2
CH3+ + C2H -> H2C3+ + H2
CH3+ + C2H -> C3H3+ + H
CH3+ + C2H -> H3C3+ + H
CH3+ + CH2 -> C2H3+ + H2
CH3+ + H2S -> H3CS+ + H2
CH3+ + HCO -> HCO+ + CH3
CH3+ + HCO -> CH4+ + CO
CH3+ + NH2 -> CH4N+ + H
CH3+ + OCS -> H3CS+ + CO
CH3+ + C2H2 -> C3H3+ + H2
CH3+ + C3H -> C3H+ + CH3
CH3+ + HC3 -> C3H+ + CH3
CH3+ + C3H -> C4H2+ + H2
CH3+ + HC3 -> C4H2+ + H2
CH3+ + H2CO -> HCO+ + CH4
CH3+ + NH3 -> NH4+ + CH2
CH3+ + NH3 -> CH4N+ + H2
CH3+ + C2H3 -> C2H3+ + CH3
CH3+ + C2H3 -> C3H3+ + H + H2
CH3+ + C2H3 -> H3C3+ + H + H2
CH3+ + C2H3 -> C3H4+ + H2
CH3+ + C3H2 -> C4H3+ + H2
CH3+ + H2C3 -> C4H3+ + H2
CH3+ + C4H -> C5H2+ + H2
CH3+ + CH4 -> C2H5+ + H2
CH3+ + HCNC2 -> C3H3+ + HCN
CH3+ + HCNC2 -> H3C3+ + HCN
CH3+ + HC2NC -> C3H3+ + HCN
CH3+ + HC2NC -> H3C3+ + HCN
CH3+ + HC3N -> C3H3+ + HCN
CH3+ + HC3N -> H3C3+ + HCN
CH3+ + HNC3 -> C3H3+ + HNC
CH3+ + HNC3 -> H3C3+ + HNC
CH3+ + C2H4 -> C2H3+ + CH4
CH3+ + C2H4 -> C3H3+ + H2 + H2
CH3+ + C2H4 -> H3C3+ + H2 + H2
CH3+ + C2H4 -> C3H5+ + H2
CH3+ + C3H3 -> C4H5+ + H
CH3+ + C4H2 -> C3H3+ + C2H2
CH3+ + C4H2 -> H3C3+ + C2H2
CH3+ + C4H2 -> C5H3+ + H2
CH3+ + C5H -> C6H2+ + H2
CH3+ + CH3OH -> H3CO+ + CH4
CH3+ + NH2CHO -> CH5N+ + HCO
CH3+ + C5H2 -> C6H3+ + H2
CH3+ + C6H -> C7H2+ + H2
CH3+ + C6H2 -> C7H3+ + H2
CH3+ + C7H -> C8H2+ + H2
CH3+ + C7H2 -> C8H3+ + H2
CH3+ + C8H -> C9H2+ + H2
CH3+ + C8H2 -> C9H3+ + H2
HCNH+ + NA -> NA+ + HCN + H
HCNH+ + NA -> NA+ + HNC + H
HCNH+ + SI -> SINC+ + H2
HCNH+ + CH -> CH2+ + HCN
HCNH+ + CH2 -> CH3+ + HCN
HCNH+ + CH2 -> CH3+ + HNC
HCNH+ + NH2 -> NH3+ + HCN
HCNH+ + NH2 -> NH3+ + HNC
HCNH+ + H2CO -> H3CO+ + HCN
HCNH+ + NH3 -> NH4+ + HCN
HCNH+ + NH3 -> NH4+ + HNC
H2CO+ + FE -> FE+ + H2CO
H2CO+ + MG -> MG+ + H2CO
H2CO+ + NA -> NA+ + H2CO
H2CO+ + S -> S+ + H2CO
H2CO+ + S -> HS+ + HCO
H2CO+ + SI -> SI+ + H2CO
H2CO+ + C2 -> C2H+ + HCO
H2CO+ + CH -> CH+ + H2CO
H2CO+ + CH -> CH2+ + HCO
H2CO+ + NH -> H3CO+ + N
H2CO+ + NO -> NO+ + H2CO
H2CO+ + O2 -> HCO+ + O2H
H2CO+ + C2H -> C2H2+ + HCO
H2CO+ + CH2 -> CH2+ + H2CO
H2CO+ + CH2 -> CH3+ + HCO
H2CO+ + H2O -> H3O+ + HCO
H2CO+ + HCN -> HCNH+ + HCO
H2CO+ + HCO -> HCO+ + H2CO
H2CO+ + HCO -> H3CO+ + CO
H2CO+ + HNC -> HCNH+ + HCO
H2CO+ + NH2 -> NH3+ + HCO
H2CO+ + H2CO -> H3CO+ + HCO
H2CO+ + NH3 -> NH3+ + H2CO
H2CO+ + NH3 -> NH4+ + HCO
H2CO+ + CH4 -> H3CO+ + CH3
H2CO+ + CH4 -> C2H5O+ + H
H2NC+ + SI -> SINC+ + H2
H3O+ + C -> HCO+ + H2
H3O+ + NA -> NA+ + H2O + H
H3O+ + P -> HPO+ + H2
H3O+ + SI -> SIH+ + H2O
H3O+ + CH -> CH2+ + H2O
H3O+ + CP -> HCP+ + H2O
H3O+ + CS -> HCS+ + H2O
H3O+ + PN -> HPN+ + H2O
H3O+ + S2 -> S2H+ + H2O
H3O+ + SIC -> CHSI+ + H2O
H3O+ + SIH -> SIH2+ + H2O
H3O+ + SIO -> HSIO+ + H2O
H3O+ + C2S -> HC2S+ + H2O
H3O+ + C3 -> C3H+ + H2O
H3O+ + CCO -> C2HO+ + H2O
H3O+ + CCP -> PC2H+ + H2O
H3O+ + CH2 -> CH3+ + H2O
H3O+ + H2S -> H3S+ + H2O
H3O+ + HCN -> HCNH+ + H2O
H3O+ + HCP -> PCH2+ + H2O
H3O+ + HCSI -> CH2SI+ + H2O
H3O+ + HNC -> HCNH+ + H2O
H3O+ + HNSI -> SINH2+ + H2O
H3O+ + HS2 -> H2S2+ + H2O
H3O+ + NH2 -> NH3+ + H2O
H3O+ + SIC2 -> SIC2H+ + H2O
H3O+ + SIH2 -> SIH3+ + H2O
H3O+ + SINC -> SINCH+ + H2O
H3O+ + C3H -> C3H2+ + H2O
H3O+ + HC3 -> H2C3+ + H2O
H3O+ + C3N -> C3HN+ + H2O
H3O+ + C3O -> HC3O+ + H2O
H3O+ + C3P -> PC3H+ + H2O
H3O+ + C3S -> HC3S+ + H2O
H3O+ + C4 -> C4H+ + H2O
H3O+ + H2CO -> H3CO+ + H2O
H3O+ + H2S2 -> H3S2+ + H2O
H3O+ + H2SIO -> H3SIO+ + H2O
H3O+ + HCCP -> PC2H2+ + H2O
H3O+ + NH3 -> NH4+ + H2O
H3O+ + SIC2H -> SIC2H2+ + H2O
H3O+ + C2H2O -> C2H3O+ + H2O
H3O+ + C2H3 -> C2H4+ + H2O
H3O+ + C3H2 -> C3H3+ + H2O
H3O+ + H2C3 -> H3C3+ + H2O
H3O+ + C4H -> C4H2+ + H2O
H3O+ + C4P -> PC4H+ + H2O
H3O+ + C4S -> HC4S+ + H2O
H3O+ + CH2PH -> PCH4+ + H2O
H3O+ + HCNC2 -> HC2NCH+ + H2O
H3O+ + HC2NC -> HC2NCH+ + H2O
H3O+ + HC3N -> C3H2N+ + H2O
H3O+ + HNC3 -> C3H2N+ + H2O
H3O+ + SICH3 -> SICH4+ + H2O
H3O+ + C2H3N -> C2H4N+ + H2O
H3O+ + C3H3 -> C3H4+ + H2O
H3O+ + C4H2 -> C4H3+ + H2O
H3O+ + CH3OH -> CH5O+ + H2O
H3O+ + NH2CHO -> NH2CH2O+ + H2O
H3O+ + C2H4O -> C2H5O+ + H2O
H3O+ + C3H4 -> C3H5+ + H2O
H3O+ + C4H3 -> C4H4+ + H2O
H3O+ + HCOOCH3 -> H5C2O2+ + H2O
H3O+ + C2H5OH -> C2H5OH2+ + H2O
H3O+ + CH3OCH3 -> CH3OCH4+ + H2O
H3O+ + C2H6CO -> C3H6OH+ + H2O
H3O+ + C6H6 -> C6H7+ + H2O
H3S+ + H -> H2S+ + H2
H3S+ + HCN -> HCNH+ + H2S
H3S+ + HNC -> HCNH+ + H2S
H3S+ + H2CO -> H3CO+ + H2S
H3S+ + NH3 -> NH4+ + H2S
HCO2+ + C -> CH+ + CO2
HCO2+ + O -> HCO+ + O2
HCO2+ + CO -> HCO+ + CO2
HCO2+ + H2O -> H3O+ + CO2
HCO2+ + C2H2 -> C2H3+ + CO2
HCO2+ + NH3 -> NH4+ + CO2
HCO2+ + CH4 -> CH5+ + CO2
HCO2+ + C2H3N -> C2H4N+ + CO2
HSO2+ + H2O -> H3O+ + SO2
HSO2+ + NH3 -> NH4+ + SO2
NH3+ + FE -> FE+ + NH3
NH3+ + MG -> MG+ + NH3
NH3+ + NA -> NA+ + NH3
NH3+ + O -> HNO+ + H2
NH3+ + O -> H2NO+ + H
NH3+ + SI -> SI+ + NH3
NH3+ + C2 -> C2H2+ + NH
NH3+ + CH -> NH4+ + C
NH3+ + H2 -> NH4+ + H
NH3+ + NH -> NH4+ + N
NH3+ + NO -> NO+ + NH3
NH3+ + OH -> NH4+ + O
NH3+ + CH2 -> CH3+ + NH2
NH3+ + H2O -> NH4+ + OH
NH3+ + H2S -> NH4+ + HS
NH3+ + HCO -> HCO+ + NH3
NH3+ + HCO -> NH4+ + CO
NH3+ + NH2 -> NH4+ + NH
NH3+ + H2CO -> NH4+ + HCO
NH3+ + NH3 -> NH4+ + NH2
NH3+ + CH4 -> NH4+ + CH3
PC2H+ + C2H2 -> PC4H2+ + H
PH3+ + C2H2 -> PC2H3+ + H2
SIC2H+ + C -> SIC3+ + H
SIC2H+ + C2H2 -> SIC4H+ + H2
SIH3+ + C -> CH2SI+ + H
SIH3+ + N -> HNSI+ + H2
SIH3+ + N -> SINH2+ + H
SIH3+ + O -> HSIO+ + H2
SIH3+ + O -> H2SIO+ + H
SIH3+ + O2 -> H3SIO+ + O
SINCH+ + O -> HCO+ + SIN
SINH2+ + C -> SINC+ + H2
SINH2+ + C -> SINCH+ + H
C2H3+ + C -> C3H+ + H2
C2H3+ + C -> C3H2+ + H
C2H3+ + C -> H2C3+ + H
C2H3+ + H -> C2H2+ + H2
C2H3+ + N -> C2NH+ + H2
C2H3+ + O -> C2H2O+ + H
C2H3+ + O -> CH3+ + CO
C2H3+ + S -> HC2S+ + H2
C2H3+ + SI -> SIC2H+ + H2
C2H3+ + SI -> SIC2H2+ + H
C2H3+ + C2H -> C2H2+ + C2H2
C2H3+ + C2H -> C4H2+ + H2
C2H3+ + C2H -> C4H3+ + H
C2H3+ + H2O -> H3O+ + C2H2
C2H3+ + H2S -> H3S+ + C2H2
C2H3+ + HCN -> HCNH+ + C2H2
C2H3+ + HNC -> HCNH+ + C2H2
C2H3+ + C2H2 -> C4H3+ + H2
C2H3+ + C3H -> C3H2+ + C2H2
C2H3+ + HC3 -> H2C3+ + C2H2
C2H3+ + C3H -> C5H2+ + H2
C2H3+ + HC3 -> C5H2+ + H2
C2H3+ + C3H -> C5H3+ + H
C2H3+ + HC3 -> C5H3+ + H
C2H3+ + NH3 -> NH4+ + C2H2
C2H3+ + C2H3 -> C3H3+ + CH3
C2H3+ + C2H3 -> H3C3+ + CH3
C2H3+ + C2H3 -> C4H5+ + H
C2H3+ + C3H2 -> C3H3+ + C2H2
C2H3+ + H2C3 -> H3C3+ + C2H2
C2H3+ + C3H2 -> C5H3+ + H2
C2H3+ + H2C3 -> C5H3+ + H2
C2H3+ + C3H2 -> C5H4+ + H
C2H3+ + H2C3 -> C5H4+ + H
C2H3+ + C4H -> C4H2+ + C2H2
C2H3+ + C4H -> C6H2+ + H2
C2H3+ + C4H -> C6H3+ + H
C2H3+ + CH4 -> C3H5+ + H2
C2H3+ + HC3N -> C3H2N+ + C2H2
C2H3+ + C2H4 -> C2H5+ + C2H2
C2H3+ + C3H3 -> C3H4+ + C2H2
C2H3+ + C3H3 -> C5H4+ + H2
C2H3+ + C3H3 -> C5H5+ + H
C2H3+ + C4H2 -> C4H3+ + C2H2
C2H3+ + C4H2 -> C6H3+ + H2
C2H3+ + C4H2 -> C6H4+ + H
C2H3+ + C5H -> C5H2+ + C2H2
C2H3+ + C5H -> C7H2+ + H2
C2H3+ + C5H -> C7H3+ + H
C2H3+ + C3H4 -> C3H5+ + C2H2
C2H3+ + C3H4 -> C5H5+ + H2
C2H3+ + C5H2 -> C5H3+ + C2H2
C2H3+ + C5H2 -> C7H3+ + H2
C2H3+ + C5H2 -> C7H4+ + H
C2H3+ + C6H -> C6H2+ + C2H2
C2H3+ + C6H -> C8H2+ + H2
C2H3+ + C6H -> C8H3+ + H
C2H3+ + C6H2 -> C6H3+ + C2H2
C2H3+ + C6H2 -> C8H3+ + H2
C2H3+ + C6H2 -> C8H4+ + H
C2H3+ + C7H -> C7H2+ + C2H2
C2H3+ + C7H -> C9H2+ + H2
C2H3+ + C7H -> C9H3+ + H
C2H3+ + C7H2 -> C7H3+ + C2H2
C2H3+ + C7H2 -> C9H3+ + H2
C2H3+ + C7H2 -> C9H4+ + H
C2H3+ + C6H6 -> C6H7+ + C2H2
C3H2+ + C -> C4H+ + H
H2C3+ + C -> C4H+ + H
C3H2+ + H -> C3H+ + H2
H2C3+ + H -> C3H+ + H2
C3H2+ + N -> C3HN+ + H
H2C3+ + N -> C3HN+ + H
C3H2+ + O -> HCO+ + C2H
H2C3+ + O -> HCO+ + C2H
C3H2+ + P -> PC3H+ + H
H2C3+ + P -> PC3H+ + H
C3H2+ + S -> HC3S+ + H
H2C3+ + S -> HC3S+ + H
C3H2+ + SI -> SIC3+ + H2
H2C3+ + SI -> SIC3+ + H2
C3H2+ + SI -> SIC3H+ + H
H2C3+ + SI -> SIC3H+ + H
C3H2+ + C2H -> C5H2+ + H
H2C3+ + C2H -> C5H2+ + H
C3H2+ + C2H2 -> C5H3+ + H
H2C3+ + C2H2 -> C5H3+ + H
C3H2+ + C3H -> C6H2+ + H
H2C3+ + HC3 -> C6H2+ + H
C3H2+ + C2H3 -> C5H3+ + H2
H2C3+ + C2H3 -> C5H3+ + H2
C3H2+ + C2H3 -> C5H4+ + H
H2C3+ + C2H3 -> C5H4+ + H
C3H2+ + C3H2 -> C6H2+ + H2
H2C3+ + H2C3 -> C6H2+ + H2
C3H2+ + C3H2 -> C6H3+ + H
H2C3+ + H2C3 -> C6H3+ + H
C3H2+ + C4H -> C7H+ + H2
H2C3+ + C4H -> C7H+ + H2
C3H2+ + C4H -> C7H2+ + H
H2C3+ + C4H -> C7H2+ + H
C3H2+ + CH4 -> C4H5+ + H
H2C3+ + CH4 -> C4H5+ + H
C3H2+ + C2H4 -> C4H3+ + CH3
H2C3+ + C2H4 -> C4H3+ + CH3
C3H2+ + C2H4 -> C5H5+ + H
H2C3+ + C2H4 -> C5H5+ + H
C3H2+ + C3H3 -> C6H4+ + H
H2C3+ + C3H3 -> C6H4+ + H
C3H2+ + C4H2 -> C7H2+ + H2
H2C3+ + C4H2 -> C7H2+ + H2
C3H2+ + C4H2 -> C7H3+ + H
H2C3+ + C4H2 -> C7H3+ + H
C3H2+ + C5H -> C8H+ + H2
H2C3+ + C5H -> C8H+ + H2
C3H2+ + C5H -> C8H2+ + H
H2C3+ + C5H -> C8H2+ + H
C3H2+ + C3H4 -> C4H2+ + C2H4
H2C3+ + C3H4 -> C4H2+ + C2H4
C3H2+ + C3H4 -> C4H3+ + C2H3
H2C3+ + C3H4 -> C4H3+ + C2H3
C3H2+ + C3H4 -> C4H4+ + C2H2
H2C3+ + C3H4 -> C4H4+ + C2H2
H2C3+ + C3H4 -> C5H3+ + CH3
C3H2+ + C3H4 -> C5H3+ + CH3
C3H2+ + C3H4 -> C6H5+ + H
H2C3+ + C3H4 -> C6H5+ + H
C3H2+ + C5H2 -> C8H2+ + H2
H2C3+ + C5H2 -> C8H2+ + H2
C3H2+ + C5H2 -> C8H3+ + H
H2C3+ + C5H2 -> C8H3+ + H
C3H2+ + C6H -> C9H+ + H2
H2C3+ + C6H -> C9H+ + H2
C3H2+ + C6H -> C9H2+ + H
H2C3+ + C6H -> C9H2+ + H
C3H2+ + C6H2 -> C9H2+ + H2
H2C3+ + C6H2 -> C9H2+ + H2
C3H2+ + C6H2 -> C9H3+ + H
H2C3+ + C6H2 -> C9H3+ + H
C3HN+ + H2 -> C2H2+ + HCN
C3HN+ + H2 -> C3H2N+ + H
C4H+ + C -> C5+ + H
C4H+ + FE -> FE+ + C4H
C4H+ + MG -> MG+ + C4H
C4H+ + NA -> NA+ + C4H
C4H+ + O -> HCO+ + C3
C4H+ + H2 -> C4H2+ + H
C4H+ + C2H -> C6+ + H2
C4H+ + C2H -> C6H+ + H
C4H+ + C2H2 -> C6H2+ + H
C4H+ + C3H -> C7+ + H2
C4H+ + HC3 -> C7+ + H2
C4H+ + C3H -> C7H+ + H
C4H+ + HC3 -> C7H+ + H
C4H+ + C2H3 -> C6H3+ + H
C4H+ + C3H2 -> C7H2+ + H
C4H+ + H2C3 -> C7H2+ + H
C4H+ + C4H -> C4H2+ + C4
C4H+ + C4H -> C8H+ + H
C4H+ + CH4 -> C5H3+ + H2
C4H+ + C2H4 -> C4H3+ + C2H2
C4H+ + C2H4 -> C6H4+ + H
C4H+ + C3H3 -> C7H3+ + H
C4H+ + C4H2 -> C8H2+ + H
C4H+ + C5H -> C9H+ + H
C4H+ + C3H4 -> C7H4+ + H
C4H+ + C5H2 -> C9H2+ + H
C4N+ + H2 -> C3H+ + HCN
C4N+ + H2O -> HCO+ + HC3N
C4N+ + H2O -> C3H2N+ + CO
C4N+ + C2H2 -> C5H+ + HCN
C4N+ + CH4 -> C5H2N+ + H2
C5+ + H2 -> C5H+ + H
CH4+ + H -> CH3+ + H2
CH4+ + O -> CH3+ + OH
CH4+ + CO -> HCO+ + CH3
CH4+ + H2 -> CH5+ + H
CH4+ + O2 -> O2+ + CH4
CH4+ + CO2 -> HCO2+ + CH3
CH4+ + H2O -> H3O+ + CH3
CH4+ + H2S -> H2S+ + CH4
CH4+ + H2S -> H3S+ + CH3
CH4+ + OCS -> OCS+ + CH4
CH4+ + OCS -> HOCS+ + CH3
CH4+ + C2H2 -> C2H2+ + CH4
CH4+ + C2H2 -> C2H3+ + CH3
CH4+ + C2H2 -> C3H3+ + H2 + H
CH4+ + C2H2 -> H3C3+ + H2 + H
CH4+ + H2CO -> H2CO+ + CH4
CH4+ + H2CO -> H3CO+ + CH3
CH4+ + NH3 -> NH3+ + CH4
CH4+ + NH3 -> NH4+ + CH3
CH4+ + NH3 -> CH5+ + NH2
CH4+ + CH4 -> CH5+ + CH3
CH4+ + C2H4 -> C2H4+ + CH4
CH4+ + C2H4 -> C2H5+ + CH3
CH4+ + CH3OH -> CH4O+ + CH4
CH4+ + CH3OH -> CH5O+ + CH3
H3CO+ + NA -> NA+ + H2CO + H
H3CO+ + CH -> CH2+ + H2CO
H3CO+ + HNC -> HCNH+ + H2CO
H3CO+ + NH2 -> NH3+ + H2CO
H3CO+ + NH3 -> NH4+ + H2CO
NH4+ + C -> HCNH+ + H2
NH4+ + C -> H2NC+ + H2
SIC2H2+ + C -> SIC3H+ + H
SIC3H+ + C -> SIC4+ + H
SICH3+ + C -> SIC2H2+ + H
SICH3+ + H2O -> H3O+ + SICH2
SIH4+ + C -> CH2SI+ + H2
SIH4+ + CO -> HCO+ + SIH3
SIH4+ + H2 -> SIH5+ + H
SIH4+ + H2O -> H3O+ + SIH3
C2H3N+ + CO -> HCO+ + C2H2N
C2H4+ + C -> C3H2+ + H2
C2H4+ + C -> H2C3+ + H2
C2H4+ + C -> C3H3+ + H
C2H4+ + C -> H3C3+ + H
C2H4+ + H -> C2H3+ + H2
C2H4+ + N -> C2H2N+ + H2
C2H4+ + N -> C2H3N+ + H
C2H4+ + O -> HCO+ + CH3
C2H4+ + O -> CH3+ + HCO
C2H4+ + S -> HC2S+ + H2 + H
C2H4+ + SI -> SIC2H2+ + H2
C2H4+ + SI -> SIC2H3+ + H
C2H4+ + C2H -> C3H3+ + CH2
C2H4+ + C2H -> H3C3+ + CH2
C2H4+ + C2H -> C4H3+ + H2
C2H4+ + C2H2 -> C3H3+ + CH3
C2H4+ + C2H2 -> H3C3+ + CH3
C2H4+ + C2H2 -> C4H5+ + H
C2H4+ + C3H -> C4H2+ + CH3
C2H4+ + HC3 -> C4H2+ + CH3
C2H4+ + C3H -> C5H4+ + H
C2H4+ + HC3 -> C5H4+ + H
C2H4+ + NH3 -> NH3+ + C2H4
C2H4+ + NH3 -> NH4+ + C2H3
C2H4+ + C2H3 -> C2H3+ + C2H4
C2H4+ + C2H3 -> C2H5+ + C2H2
C2H4+ + C2H3 -> C4H5+ + H2
C2H4+ + C3H2 -> C4H3+ + CH3
C2H4+ + H2C3 -> C4H3+ + CH3
C2H4+ + C3H2 -> C5H5+ + H
C2H4+ + H2C3 -> C5H5+ + H
C2H4+ + C4H -> C5H2+ + CH3
C2H4+ + C4H -> C6H4+ + H
C2H4+ + HC3N -> C3H2N+ + C2H3
C2H4+ + C2H4 -> C3H5+ + CH3
C2H4+ + C2H4 -> C4H7+ + H
C2H4+ + C3H3 -> C3H3+ + C2H4
C2H4+ + C3H3 -> H3C3+ + C2H4
C2H4+ + C3H3 -> C4H3+ + CH4
C2H4+ + C3H3 -> C5H5+ + H2
C2H4+ + C4H2 -> C5H3+ + CH3
C2H4+ + C4H2 -> C6H4+ + H2
C2H4+ + C5H -> C6H2+ + CH3
C2H4+ + C5H -> C7H4+ + H
C2H4+ + C3H4 -> C4H5+ + CH3
C2H4+ + C5H2 -> C6H3+ + CH3
C2H4+ + C5H2 -> C7H5+ + H
C2H4+ + C6H -> C7H2+ + CH3
C2H4+ + C6H -> C8H4+ + H
C2H4+ + C6H2 -> C7H3+ + CH3
C2H4+ + C6H2 -> C8H4+ + H2
C2H4+ + C7H -> C8H2+ + CH3
C2H4+ + C7H -> C9H4+ + H
C2H4+ + C7H2 -> C8H3+ + CH3
C2H4+ + C7H2 -> C9H4+ + H2
